x1,x2,x3,x4,x5,x6,x7
6700.0,72.36365566689501,0.4606578425000001,144.270649888145,1.4907772207500003,116.560623546595,1.696789745945
6800.0,74.48722556381,0.467581261135,149.184771872035,1.4956038818050001,122.25210361637997,1.79392375587
6900.0,79.52532030213501,0.4792794095800001,158.854111094015,1.541824068225,127.91521110303502,1.8491984962100003
7000.0,81.29050544587001,0.5008702882599999,162.01934431904,1.5335559380550003,132.59411597585503,1.936529512395
7100.0,85.79722384171498,0.5078145294849999,169.08293427919492,1.6432806771050001,139.94399433485998,2.0043365567800002
7200.0,88.67609989982002,0.525272255165,175.30285972877,1.7230914233949997,145.988970096895,1.9920371205099996
7300.0,93.62076074097,0.5602040222349999,185.14173891791495,1.7284718982849996,154.13125871489498,1.9992423172849996
7400.0,95.28776821438498,0.56449614721,193.41639632692997,1.7258312689599997,157.806420345495,2.1916826116999997
7500.0,99.85929841922501,0.5674942791250001,198.315289811005,1.85495151238,166.18179120323003,2.143493278055
7600.0,102.73153845460497,0.60585133191,207.685057856085,1.7555184760950002,171.44292037543,2.1820538172749995
7700.0,108.326706368045,0.631279441155,216.17909039753002,1.9731165145250003,178.7186075740851,2.217905495625
7800.0,107.28564282757502,0.678821456905,218.88706677054498,1.926615244235,155.05002791294,1.8372841903700003
7900.0,109.78248624493817,0.716485241936574,226.46146647219837,1.964760159730164,180.7518060879683,1.984627854501149
8000.0,113.34900193587065,0.7346280806426015,229.72640486307066,1.994301846237042,184.5740493760135,2.146482110698425
